2024-03-28 07:43:42.937921;7;Old Bot-3;Da Vinci;125
2024-03-28 07:43:42.937921;8;averageKing-2;Da Vinci;125
2024-03-28 07:43:42.937921;9;Old Bot-3;Van Gogh;125
2024-03-28 07:43:42.937921;10;u5591185-1;Rembrandt;126
2024-03-28 07:43:42.937921;11;averageKing-2;Da Vinci;125
2024-03-28 07:43:42.937921;12;averageKing-2;Picasso;125
2024-03-28 07:43:42.937921;13;Old Bot-3;Van Gogh;128
2024-03-28 07:43:42.937921;14;u5591185-1;Picasso;127
2024-03-28 07:43:42.937921;15;u5591185-1;Van Gogh;129
2024-03-28 07:43:42.937921;16;u5591185-1;Van Gogh;131
2024-03-28 07:43:42.937921;17;Old Bot-3;Van Gogh;130
2024-03-28 07:43:42.937921;18;Old Bot-3;Rembrandt;130
2024-03-28 07:43:42.937921;19;Old Bot-3;Picasso;127
2024-03-28 07:43:42.937921;20;averageKing-2;Picasso;125
2024-03-28 07:43:42.937921;21;averageKing-2;Picasso;125
2024-03-28 07:43:42.937921;22;Old Bot-3;Picasso;111
2024-03-28 07:43:43.002476;1;chatgpt-4;Rembrandt;894
2024-03-28 07:43:43.002476;2;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.002476;3;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.002476;4;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.002476;5;u5591185-1;Picasso;126
2024-03-28 07:43:43.002476;6;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.002476;7;Old Bot-3;Van Gogh;125
2024-03-28 07:43:43.002476;8;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.002476;9;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.002476;10;Old Bot-3;Rembrandt;128
2024-03-28 07:43:43.002476;11;Old Bot-3;Da Vinci;129
2024-03-28 07:43:43.002476;12;Old Bot-3;Da Vinci;130
2024-03-28 07:43:43.002476;13;u5591185-1;Rembrandt;128
2024-03-28 07:43:43.002476;14;Old Bot-3;Da Vinci;130
2024-03-28 07:43:43.002476;15;u5591185-1;Van Gogh;129
2024-03-28 07:43:43.002476;16;u5591185-1;Picasso;129
2024-03-28 07:43:43.002476;17;Old Bot-3;Rembrandt;129
2024-03-28 07:43:43.002476;18;Old Bot-3;Rembrandt;130
2024-03-28 07:43:43.002476;19;u5591185-1;Van Gogh;120
2024-03-28 07:43:43.002476;20;u5591185-1;Van Gogh;0
2024-03-28 07:43:43.002476;21;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.002476;22;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.002476;23;averageKing-2;Picasso;125
2024-03-28 07:43:43.002476;24;u5591185-1;Picasso;117
2024-03-28 07:43:43.072118;1;chatgpt-4;Rembrandt;435
2024-03-28 07:43:43.072118;2;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.072118;3;u5591185-1;Picasso;126
2024-03-28 07:43:43.072118;4;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.072118;5;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.072118;6;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.072118;7;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.072118;8;Old Bot-3;Picasso;125
2024-03-28 07:43:43.072118;9;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.072118;10;averageKing-2;Picasso;125
2024-03-28 07:43:43.072118;11;Old Bot-3;Rembrandt;128
2024-03-28 07:43:43.072118;12;Old Bot-3;Picasso;128
2024-03-28 07:43:43.072118;13;Old Bot-3;Rembrandt;127
2024-03-28 07:43:43.072118;14;Old Bot-3;Rembrandt;128
2024-03-28 07:43:43.072118;15;u5591185-1;Rembrandt;127
2024-03-28 07:43:43.072118;16;u5591185-1;Da Vinci;127
2024-03-28 07:43:43.072118;17;Old Bot-3;Picasso;128
2024-03-28 07:43:43.072118;18;u5591185-1;Picasso;128
2024-03-28 07:43:43.072118;19;u5591185-1;Da Vinci;127
2024-03-28 07:43:43.072118;20;averageKing-2;Picasso;125
2024-03-28 07:43:43.072118;21;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.072118;22;u5591185-1;Rembrandt;0
2024-03-28 07:43:43.072118;23;averageKing-2;Picasso;125
2024-03-28 07:43:43.072118;24;chatgpt-4;Da Vinci;0
2024-03-28 07:43:43.072118;25;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.145131;1;chatgpt-4;Da Vinci;219
2024-03-28 07:43:43.145131;2;chatgpt-4;Da Vinci;472
2024-03-28 07:43:43.145131;3;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.145131;4;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.145131;5;chatgpt-4;Van Gogh;160
2024-03-28 07:43:43.145131;6;Old Bot-3;Rembrandt;125
2024-03-28 07:43:43.145131;7;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.145131;8;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.145131;9;u5591185-1;Picasso;126
2024-03-28 07:43:43.145131;10;Old Bot-3;Van Gogh;125
2024-03-28 07:43:43.145131;11;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.145131;12;averageKing-2;Picasso;125
2024-03-28 07:43:43.145131;13;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.145131;14;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.145131;15;Old Bot-3;Da Vinci;128
2024-03-28 07:43:43.145131;16;Old Bot-3;Da Vinci;128
2024-03-28 07:43:43.145131;17;Old Bot-3;Picasso;130
2024-03-28 07:43:43.145131;18;Old Bot-3;Rembrandt;128
2024-03-28 07:43:43.145131;19;u5591185-1;Da Vinci;128
2024-03-28 07:43:43.145131;20;u5591185-1;Rembrandt;128
2024-03-28 07:43:43.145131;21;u5591185-1;Rembrandt;129
2024-03-28 07:43:43.145131;22;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.145131;23;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.145131;24;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.145131;25;u5591185-1;Da Vinci;112
2024-03-28 07:43:43.217454;1;chatgpt-4;Van Gogh;351
2024-03-28 07:43:43.217454;2;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.217454;3;Old Bot-3;Van Gogh;125
2024-03-28 07:43:43.217454;4;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.217454;5;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.217454;6;Old Bot-3;Rembrandt;125
2024-03-28 07:43:43.217454;7;u5591185-1;Picasso;126
2024-03-28 07:43:43.217454;8;averageKing-2;Picasso;125
2024-03-28 07:43:43.217454;9;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.217454;10;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.217454;11;Old Bot-3;Rembrandt;127
2024-03-28 07:43:43.217454;12;Old Bot-3;Picasso;129
2024-03-28 07:43:43.217454;13;u5591185-1;Rembrandt;128
2024-03-28 07:43:43.217454;14;u5591185-1;Rembrandt;129
2024-03-28 07:43:43.217454;15;Old Bot-3;Rembrandt;130
2024-03-28 07:43:43.217454;16;u5591185-1;Da Vinci;131
2024-03-28 07:43:43.217454;17;u5591185-1;Picasso;128
2024-03-28 07:43:43.217454;18;Old Bot-3;Van Gogh;128
2024-03-28 07:43:43.217454;19;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.217454;20;Old Bot-3;Van Gogh;128
2024-03-28 07:43:43.217454;21;u5591185-1;Picasso;107
2024-03-28 07:43:43.277855;1;chatgpt-4;Da Vinci;543
2024-03-28 07:43:43.277855;2;chatgpt-4;Rembrandt;258
2024-03-28 07:43:43.277855;3;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.277855;4;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.277855;5;u5591185-1;Picasso;126
2024-03-28 07:43:43.277855;6;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.277855;7;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.277855;8;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.277855;9;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.277855;10;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.277855;11;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.277855;12;Old Bot-3;Picasso;128
2024-03-28 07:43:43.277855;13;Old Bot-3;Rembrandt;130
2024-03-28 07:43:43.277855;14;Old Bot-3;Da Vinci;129
2024-03-28 07:43:43.277855;15;Old Bot-3;Van Gogh;129
2024-03-28 07:43:43.277855;16;Old Bot-3;Van Gogh;130
2024-03-28 07:43:43.277855;17;u5591185-1;Picasso;127
2024-03-28 07:43:43.277855;18;u5591185-1;Rembrandt;127
2024-03-28 07:43:43.277855;19;u5591185-1;Picasso;127
2024-03-28 07:43:43.277855;20;averageKing-2;Picasso;125
2024-03-28 07:43:43.277855;21;Old Bot-3;Van Gogh;130
2024-03-28 07:43:43.277855;22;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.277855;23;Old Bot-3;Da Vinci;100
2024-03-28 07:43:43.346971;1;chatgpt-4;Rembrandt;345
2024-03-28 07:43:43.346971;2;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.346971;3;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.346971;4;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.346971;5;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.346971;6;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.346971;7;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.346971;8;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.346971;9;Old Bot-3;Da Vinci;112
2024-03-28 07:43:43.346971;10;Old Bot-3;Van Gogh;125
2024-03-28 07:43:43.346971;11;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.346971;12;Old Bot-3;Da Vinci;112
2024-03-28 07:43:43.346971;13;Old Bot-3;Rembrandt;127
2024-03-28 07:43:43.346971;14;Old Bot-3;Van Gogh;129
2024-03-28 07:43:43.346971;15;Old Bot-3;Van Gogh;130
2024-03-28 07:43:43.346971;16;Old Bot-3;Picasso;141
2024-03-28 07:43:43.398135;1;chatgpt-4;Da Vinci;539
2024-03-28 07:43:43.398135;2;chatgpt-4;Van Gogh;244
2024-03-28 07:43:43.398135;3;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.398135;4;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.398135;5;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.398135;6;u5591185-1;Picasso;126
2024-03-28 07:43:43.398135;7;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.398135;8;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.398135;9;Old Bot-3;Picasso;125
2024-03-28 07:43:43.398135;10;averageKing-2;Picasso;125
2024-03-28 07:43:43.398135;11;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.398135;12;Old Bot-3;Rembrandt;125
2024-03-28 07:43:43.398135;13;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.398135;14;Old Bot-3;Da Vinci;126
2024-03-28 07:43:43.398135;15;Old Bot-3;Da Vinci;127
2024-03-28 07:43:43.398135;16;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.398135;17;u5591185-1;Da Vinci;127
2024-03-28 07:43:43.398135;18;Old Bot-3;Picasso;130
2024-03-28 07:43:43.398135;19;u5591185-1;Van Gogh;129
2024-03-28 07:43:43.398135;20;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.398135;21;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.398135;22;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.398135;23;chatgpt-4;Rembrandt;0
2024-03-28 07:43:43.398135;24;Old Bot-3;Picasso;128
2024-03-28 07:43:43.398135;25;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.475345;1;chatgpt-4;Da Vinci;149
2024-03-28 07:43:43.475345;2;chatgpt-4;Rembrandt;298
2024-03-28 07:43:43.475345;3;u5591185-1;Picasso;126
2024-03-28 07:43:43.475345;4;Old Bot-3;Picasso;125
2024-03-28 07:43:43.475345;5;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.475345;6;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.475345;7;Old Bot-3;Van Gogh;125
2024-03-28 07:43:43.475345;8;averageKing-2;Picasso;125
2024-03-28 07:43:43.475345;9;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.475345;10;averageKing-2;Picasso;125
2024-03-28 07:43:43.475345;11;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.475345;12;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.475345;13;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.475345;14;Old Bot-3;Van Gogh;128
2024-03-28 07:43:43.475345;15;Old Bot-3;Van Gogh;129
2024-03-28 07:43:43.475345;16;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.475345;17;Old Bot-3;Picasso;130
2024-03-28 07:43:43.475345;18;Old Bot-3;Da Vinci;0
2024-03-28 07:43:43.475345;19;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.475345;20;Old Bot-3;Rembrandt;239
2024-03-28 07:43:43.475345;21;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.475345;22;u5591185-1;Rembrandt;127
2024-03-28 07:43:43.475345;23;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.475345;24;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.475345;25;u5591185-1;Rembrandt;0
2024-03-28 07:43:43.475345;26;chatgpt-4;Van Gogh;0
2024-03-28 07:43:43.475345;27;averageKing-2;Picasso;125
2024-03-28 07:43:43.554852;1;chatgpt-4;Rembrandt;179
2024-03-28 07:43:43.554852;2;u5591185-1;Picasso;126
2024-03-28 07:43:43.554852;3;Old Bot-3;Picasso;125
2024-03-28 07:43:43.554852;4;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.554852;5;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.554852;6;Old Bot-3;Rembrandt;125
2024-03-28 07:43:43.554852;7;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.554852;8;Old Bot-3;Van Gogh;125
2024-03-28 07:43:43.554852;9;averageKing-2;Picasso;125
2024-03-28 07:43:43.554852;10;averageKing-2;Picasso;125
2024-03-28 07:43:43.554852;11;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.554852;12;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.554852;13;Old Bot-3;Da Vinci;127
2024-03-28 07:43:43.554852;14;u5591185-1;Da Vinci;127
2024-03-28 07:43:43.554852;15;Old Bot-3;Van Gogh;130
2024-03-28 07:43:43.554852;16;u5591185-1;Da Vinci;127
2024-03-28 07:43:43.554852;17;Old Bot-3;Picasso;128
2024-03-28 07:43:43.554852;18;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.554852;19;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.554852;20;u5591185-1;Rembrandt;116
2024-03-28 07:43:43.554852;21;Old Bot-3;Da Vinci;0
2024-03-28 07:43:43.554852;22;Old Bot-3;Picasso;241
2024-03-28 07:43:43.554852;23;averageKing-2;Picasso;125
2024-03-28 07:43:43.554852;24;chatgpt-4;Da Vinci;0
2024-03-28 07:43:43.554852;25;chatgpt-4;Picasso;0
2024-03-28 07:43:43.554852;26;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.628927;1;chatgpt-4;Rembrandt;838
2024-03-28 07:43:43.628927;2;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.628927;3;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.628927;4;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.628927;5;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.628927;6;Old Bot-3;Rembrandt;125
2024-03-28 07:43:43.628927;7;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.628927;8;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.628927;9;u5591185-1;Picasso;126
2024-03-28 07:43:43.628927;10;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.628927;11;Old Bot-3;Picasso;125
2024-03-28 07:43:43.628927;12;averageKing-2;Picasso;125
2024-03-28 07:43:43.628927;13;Old Bot-3;Picasso;129
2024-03-28 07:43:43.628927;14;Old Bot-3;Rembrandt;130
2024-03-28 07:43:43.628927;15;u5591185-1;Van Gogh;127
2024-03-28 07:43:43.628927;16;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.628927;17;Old Bot-3;Van Gogh;127
2024-03-28 07:43:43.628927;18;Old Bot-3;Rembrandt;130
2024-03-28 07:43:43.628927;19;u5591185-1;Picasso;129
2024-03-28 07:43:43.628927;20;u5591185-1;Van Gogh;127
2024-03-28 07:43:43.628927;21;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.628927;22;u5591185-1;Picasso;114
2024-03-28 07:43:43.694873;1;chatgpt-4;Rembrandt;615
2024-03-28 07:43:43.694873;2;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.694873;3;u5591185-1;Picasso;126
2024-03-28 07:43:43.694873;4;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.694873;5;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.694873;6;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.694873;7;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.694873;8;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.694873;9;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.694873;10;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.694873;11;Old Bot-3;Van Gogh;130
2024-03-28 07:43:43.694873;12;Old Bot-3;Picasso;129
2024-03-28 07:43:43.694873;13;Old Bot-3;Rembrandt;128
2024-03-28 07:43:43.694873;14;Old Bot-3;Van Gogh;130
2024-03-28 07:43:43.694873;15;Old Bot-3;Picasso;129
2024-03-28 07:43:43.694873;16;u5591185-1;Rembrandt;128
2024-03-28 07:43:43.694873;17;Old Bot-3;Picasso;129
2024-03-28 07:43:43.694873;18;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.694873;19;u5591185-1;Rembrandt;120
2024-03-28 07:43:43.694873;20;chatgpt-4;Rembrandt;0
2024-03-28 07:43:43.694873;21;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.694873;22;averageKing-2;Picasso;125
2024-03-28 07:43:43.694873;23;u5591185-1;Rembrandt;0
2024-03-28 07:43:43.694873;24;u5591185-1;Da Vinci;249
2024-03-28 07:43:43.694873;25;averageKing-2;Picasso;0
2024-03-28 07:43:43.694873;26;u5591185-1;Rembrandt;0
2024-03-28 07:43:43.694873;27;chatgpt-4;Rembrandt;0
2024-03-28 07:43:43.694873;28;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.778788;1;chatgpt-4;Rembrandt;806
2024-03-28 07:43:43.778788;2;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.778788;3;u5591185-1;Picasso;126
2024-03-28 07:43:43.778788;4;u5591185-1;Rembrandt;126
2024-03-28 07:43:43.778788;5;Old Bot-3;Rembrandt;125
2024-03-28 07:43:43.778788;6;Old Bot-3;Van Gogh;125
2024-03-28 07:43:43.778788;7;u5591185-1;Da Vinci;126
2024-03-28 07:43:43.778788;8;Old Bot-3;Picasso;125
2024-03-28 07:43:43.778788;9;Old Bot-3;Da Vinci;125
2024-03-28 07:43:43.778788;10;Old Bot-3;Da Vinci;130
2024-03-28 07:43:43.778788;11;Old Bot-3;Rembrandt;128
2024-03-28 07:43:43.778788;12;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.778788;13;Old Bot-3;Rembrandt;128
2024-03-28 07:43:43.778788;14;averageKing-2;Picasso;125
2024-03-28 07:43:43.778788;15;averageKing-2;Da Vinci;125
2024-03-28 07:43:43.778788;16;averageKing-2;Van Gogh;125
2024-03-28 07:43:43.778788;17;u5591185-1;Van Gogh;126
2024-03-28 07:43:43.778788;18;u5591185-1;Rembrandt;127
2024-03-28 07:43:43.778788;19;u5591185-1;Van Gogh;127
2024-03-28 07:43:43.778788;20;averageKing-2;Rembrandt;125
2024-03-28 07:43:43.778788;21;averageKing-2;Picasso;125
